4,1,7,3,7,6,7,3,2,2,3,4,3,2,5,7,8,10,10,Systems
10,1,6,4,6,4,5,6,5,4,8,7,8,3,6,4,7,2,3,Data-Science
5,0,3,2,0,2,6,10,9,10,5,6,5,4,7,4,5,4,7,Back-End
4,7,3,0,6,4,4,3,4,5,8,7,7,7,2,6,2,5,3,Data-Science
4,7,8,1,10,6,7,1,5,1,7,3,1,7,2,7,1,0,2,Front-End
1,0,6,2,1,6,2,3,3,5,10,9,10,4,2,0,5,6,6,Data-Science
6,4,2,3,6,3,1,1,7,3,6,2,5,4,4,0,9,7,10,Systems
1,2,8,6,4,1,3,9,9,8,0,0,0,0,0,1,0,4,1,Back-End
2,9,10,5,1,1,4,2,3,0,10,10,8,2,3,7,4,6,1,Data-Science
10,2,1,3,6,6,3,5,6,5,3,2,2,0,3,3,9,10,7,Systems
7,0,6,3,6,6,6,7,4,7,6,0,6,2,6,6,1,5,3,Front-End
9,6,2,4,1,3,5,8,10,9,7,2,3,5,4,4,4,2,0,Back-End
9,1,5,7,1,7,0,6,1,5,9,9,9,0,5,6,5,3,6,Data-Science
0,6,6,3,2,1,6,10,10,9,1,3,1,4,5,4,6,3,2,Back-End
5,6,6,9,4,2,5,3,2,7,3,6,2,8,7,10,3,7,4,Data-Analytics
3,10,0,0,3,6,3,4,5,2,5,4,4,9,9,8,4,3,4,Data-Analytics
8,2,4,7,5,7,6,3,5,7,0,4,2,6,5,5,8,8,8,Systems
2,1,3,1,9,7,10,5,2,3,1,2,1,2,7,4,1,4,2,Front-End
4,5,6,3,5,2,3,5,0,5,3,0,4,9,8,10,7,4,3,Data-Analytics
6,2,2,6,3,1,6,5,5,7,7,9,7,7,1,4,3,0,0,Data-Science
0,5,8,1,3,0,2,4,5,4,1,4,4,10,8,9,4,7,3,Data-Analytics
6,9,6,2,0,0,5,10,7,7,3,1,2,3,4,7,3,5,3,Back-End
9,10,6,9,5,2,3,2,4,0,0,7,2,7,0,5,7,10,10,Systems
6,4,4,3,1,4,2,1,2,5,9,10,8,7,5,1,1,0,0,Data-Science
2,0,1,8,0,1,3,0,1,4,3,7,5,5,1,0,10,7,7,Systems
1,4,9,4,1,5,4,0,1,0,3,0,1,8,10,9,6,5,4,Data-Analytics
10,2,5,0,8,7,9,1,7,4,2,5,4,5,4,1,2,7,2,Front-End
8,0,3,5,6,2,1,6,4,1,0,1,1,10,7,7,0,2,4,Data-Analytics
8,10,5,2,0,7,0,10,10,7,5,7,0,6,0,2,4,5,7,Back-End
4,3,10,5,6,2,1,1,4,6,5,4,1,8,7,7,5,2,4,Data-Analytics
9,8,8,1,8,6,10,5,2,6,3,6,0,2,3,1,3,4,4,Front-End
9,2,7,6,3,7,5,4,5,5,3,5,1,7,0,0,8,8,7,Systems
2,6,6,0,1,4,7,8,9,9,4,0,2,1,2,0,4,6,1,Back-End
4,9,4,0,5,2,2,5,5,2,5,6,5,6,7,3,7,9,8,Systems
10,4,1,10,7,6,7,6,7,5,5,4,5,7,3,7,2,2,2,Front-End
3,4,9,4,8,10,6,1,6,5,4,7,6,7,6,2,6,0,2,Front-End
0,0,1,9,7,0,1,2,7,6,7,8,7,3,4,2,5,1,0,Data-Science
0,2,0,9,7,10,9,2,3,4,6,3,3,2,2,0,1,1,1,Front-End
0,7,8,3,1,3,0,4,2,6,10,8,7,1,2,1,7,2,1,Data-Science
5,9,5,2,9,9,7,6,1,5,2,3,3,6,0,4,0,2,6,Front-End
5,2,1,8,7,5,1,5,3,7,1,5,0,9,9,7,3,7,2,Data-Analytics
5,2,1,3,2,3,1,9,7,10,2,5,2,4,6,7,5,7,2,Back-End
4,8,0,3,1,0,1,2,2,6,8,10,10,1,4,2,4,3,5,Data-Science
10,4,8,4,3,5,3,8,9,7,5,4,6,4,7,6,7,1,0,Back-End
8,5,9,5,3,6,2,1,5,7,1,6,0,2,5,6,7,7,7,Systems
2,2,8,0,10,8,6,7,7,3,4,7,0,3,5,2,6,0,4,Front-End
8,6,10,8,7,3,7,5,1,5,5,0,7,2,7,1,10,7,7,Systems
6,10,9,4,9,9,7,3,1,3,7,5,7,1,1,2,0,0,3,Front-End
10,7,4,1,2,4,3,5,7,2,1,5,1,0,1,0,10,10,7,Systems
1,4,5,10,7,6,8,6,0,4,0,1,3,2,0,7,6,5,2,Front-End
8,5,3,6,0,3,7,3,4,5,10,8,7,0,5,4,6,1,7,Data-Science
7,6,3,2,0,6,6,6,0,1,8,8,7,4,3,3,3,0,0,Data-Science
10,4,6,9,4,2,7,5,4,5,0,1,3,7,6,4,8,9,9,Systems
5,10,6,5,7,0,7,1,1,6,0,2,5,7,7,10,5,3,0,Data-Analytics
10,3,1,5,8,8,7,4,0,6,0,4,5,4,2,2,3,3,2,Front-End
4,9,8,3,0,4,6,3,0,6,7,10,10,6,3,6,3,1,4,Data-Science
8,0,3,1,3,7,6,4,7,4,2,6,1,10,10,7,0,6,7,Data-Analytics
6,3,8,1,10,6,9,3,4,1,0,5,0,7,4,5,7,0,2,Front-End
3,9,9,8,6,4,2,7,2,4,3,7,5,7,7,4,10,8,9,Systems
7,6,2,9,6,6,10,6,3,4,6,5,1,4,7,0,2,1,4,Front-End
9,4,10,1,7,2,5,3,6,3,2,0,2,9,7,9,4,3,0,Data-Analytics
3,5,6,5,2,2,7,7,2,4,9,7,9,0,1,7,2,4,1,Data-Science
2,4,10,9,8,8,6,3,6,5,1,1,6,6,2,7,7,4,4,Front-End
9,0,9,6,9,10,9,4,4,4,2,6,0,3,1,0,4,6,3,Front-End
2,9,9,7,2,3,6,5,4,0,4,3,1,7,10,8,6,7,3,Data-Analytics
5,0,0,4,2,5,0,9,9,10,3,7,2,5,7,3,5,3,4,Back-End
9,8,2,9,10,6,10,7,2,3,2,6,2,4,3,7,2,1,0,Front-End
3,2,10,6,5,1,3,0,1,7,0,3,1,7,8,8,5,3,7,Data-Analytics
6,2,8,5,4,0,3,7,9,7,4,7,6,5,5,1,6,5,7,Back-End
9,3,3,6,4,1,1,7,6,4,4,5,3,8,9,8,4,3,0,Data-Analytics
9,7,4,8,7,2,4,1,4,7,10,8,9,6,5,2,0,6,5,Data-Science
1,7,8,0,0,6,0,10,7,9,7,5,3,1,4,5,5,7,3,Back-End
9,5,6,1,5,4,2,5,2,6,8,8,7,6,5,4,0,2,6,Data-Science
10,7,9,3,0,1,4,2,6,3,9,7,9,6,5,1,2,4,2,Data-Science
8,3,1,1,1,1,2,3,3,6,9,7,8,5,3,7,3,0,7,Data-Science
9,5,1,1,6,1,3,5,0,0,7,4,3,1,7,2,9,9,10,Systems
1,1,4,0,7,4,7,8,10,8,5,4,2,2,1,3,0,0,0,Back-End
8,7,7,1,7,0,7,4,1,0,5,3,6,8,7,8,7,1,5,Data-Analytics
5,2,1,8,8,7,7,4,3,3,7,4,5,1,7,6,3,3,3,Front-End
9,4,2,7,3,0,4,2,4,2,7,7,7,0,7,0,2,0,7,Data-Science
8,7,3,9,5,2,3,10,10,7,0,4,7,1,2,6,2,4,3,Back-End
0,3,0,7,9,9,8,5,0,2,7,3,1,0,5,5,6,6,7,Front-End
2,4,3,6,5,2,7,3,5,5,3,4,1,7,8,8,0,3,6,Data-Analytics
6,8,0,1,7,4,7,7,2,4,1,3,0,9,8,7,6,1,1,Data-Analytics
2,10,4,5,6,0,4,4,3,3,8,7,7,7,7,3,4,4,4,Data-Science
2,0,10,10,7,10,10,7,5,6,5,0,0,5,1,1,7,0,1,Front-End
1,6,7,1,3,7,3,7,9,9,2,4,2,3,3,7,0,3,4,Back-End
4,1,2,8,6,6,4,2,1,4,2,0,0,7,4,6,9,9,10,Systems
1,4,2,5,4,6,0,9,7,9,6,1,1,6,3,5,3,5,2,Back-End
3,9,9,8,2,1,4,2,3,1,10,9,10,1,1,4,7,1,4,Data-Science
8,9,10,5,7,2,3,10,7,7,3,2,2,1,5,6,4,2,4,Back-End
3,3,8,9,3,4,1,5,1,7,8,10,8,5,2,5,0,5,7,Data-Science
1,9,7,8,9,7,6,5,2,0,6,7,3,6,5,7,7,5,0,Front-End
1,2,4,0,3,1,0,7,1,1,7,7,10,6,6,2,7,0,5,Data-Science
6,2,1,0,1,2,1,0,3,4,2,7,6,8,9,7,3,4,7,Data-Analytics
2,0,1,5,4,7,2,2,5,2,7,3,1,8,7,7,0,0,5,Data-Analytics
0,5,9,0,6,0,7,5,1,4,10,7,7,1,3,7,6,6,2,Data-Science
8,5,8,9,4,3,5,5,1,1,8,8,10,2,2,1,0,4,3,Data-Science
7,1,1,10,6,6,8,6,1,4,4,1,0,6,7,1,5,4,7,Front-End
6,10,10,8,7,6,7,1,7,2,7,0,6,3,0,1,6,3,3,Front-End
4,4,4,9,1,4,6,5,5,7,2,5,3,7,1,7,8,7,10,Systems
3,1,7,1,7,4,1,2,1,2,8,8,7,7,6,4,6,2,3,Data-Science
7,2,1,2,2,1,2,9,8,9,1,5,2,5,4,2,0,1,2,Back-End
10,0,2,2,4,2,2,0,3,2,8,8,10,1,1,2,1,3,6,Data-Science
0,9,9,0,5,2,5,7,9,8,4,7,5,1,5,3,4,7,0,Back-End
7,0,9,6,5,6,1,5,5,1,3,6,4,3,2,2,7,10,10,Systems
6,0,7,6,1,7,3,7,8,7,6,3,0,4,2,4,3,2,4,Back-End
10,9,8,8,5,5,3,10,10,7,7,2,3,4,5,7,4,7,3,Back-End
5,3,1,10,6,5,4,4,4,2,4,0,7,8,9,7,2,6,2,Data-Analytics
9,0,2,10,6,9,9,6,4,2,3,6,3,4,2,7,7,2,1,Front-End
3,4,9,6,2,6,6,5,1,2,9,7,10,7,4,4,7,3,0,Data-Science
5,9,2,5,3,0,2,2,0,1,8,10,7,7,3,7,3,2,2,Data-Science
6,0,2,1,2,7,0,10,8,8,5,4,7,0,3,5,7,7,1,Back-End
9,4,10,6,8,8,9,3,6,5,2,7,0,5,4,7,0,1,1,Front-End
5,6,6,0,7,9,6,3,0,5,2,3,4,6,3,0,6,5,4,Front-End
0,8,2,3,1,5,7,9,8,8,2,1,7,2,1,7,1,2,4,Back-End
10,6,8,1,3,6,1,5,4,6,9,7,7,7,1,7,1,6,2,Data-Science
4,10,9,6,5,2,3,2,0,7,8,7,10,5,1,6,7,0,5,Data-Science
0,1,2,3,2,6,1,5,2,7,3,1,7,4,6,1,7,7,7,Systems
6,9,2,7,9,7,8,4,7,0,1,6,0,1,7,3,4,2,6,Front-End
2,5,9,0,2,0,3,2,5,0,8,8,10,5,4,6,3,4,5,Data-Science
4,7,1,0,5,0,7,5,2,4,4,0,3,7,2,7,8,10,8,Systems
5,4,5,1,5,1,1,6,2,1,5,1,7,4,4,5,7,7,9,Systems
2,10,7,4,1,1,5,9,9,7,2,0,4,3,1,0,6,2,6,Back-End
9,10,1,2,1,5,0,5,5,6,6,1,3,10,8,10,7,3,3,Data-Analytics
9,10,8,8,6,1,5,7,6,5,0,7,5,2,6,1,10,8,8,Systems
7,5,1,0,3,1,7,9,8,7,7,5,1,5,2,2,5,3,1,Back-End
1,5,8,6,1,6,7,4,2,7,9,9,9,3,6,1,3,4,3,Data-Science
6,5,2,2,7,6,9,5,3,3,0,7,4,3,4,6,0,5,1,Front-End
8,10,2,4,5,6,1,8,7,7,4,4,7,5,7,6,2,6,7,Back-End
6,3,7,8,3,0,0,7,2,5,8,10,10,4,7,0,5,1,1,Data-Science
3,8,8,3,0,3,1,10,7,7,2,2,5,5,5,1,0,7,2,Back-End
2,3,4,5,1,0,5,6,5,6,2,7,5,3,7,4,8,10,9,Systems
6,8,1,10,9,7,7,5,2,3,5,7,7,2,0,6,5,5,5,Front-End
10,6,8,2,2,6,0,5,6,0,9,10,7,4,3,7,0,1,4,Data-Science
7,5,8,4,2,7,2,2,1,1,0,1,4,3,0,3,10,9,9,Systems
7,1,5,7,0,2,2,6,7,7,2,2,3,10,7,7,3,5,3,Data-Analytics
7,0,4,6,0,0,2,9,9,9,6,7,6,4,3,1,3,0,3,Back-End
4,9,2,7,5,3,0,4,0,7,0,4,3,7,2,3,10,7,7,Systems
1,2,7,7,8,7,6,4,2,4,1,4,4,4,5,0,1,2,0,Front-End
9,5,10,10,0,3,5,3,4,4,8,8,7,2,3,3,2,3,7,Data-Science
6,6,5,4,5,6,3,9,9,10,4,6,6,0,1,2,2,0,6,Back-End
2,4,0,3,5,3,7,0,4,7,1,5,5,4,2,1,7,10,7,Systems
7,1,5,5,3,6,1,8,8,9,5,2,3,0,7,4,3,6,2,Back-End
9,6,7,0,7,5,1,2,2,3,8,9,8,4,5,5,0,1,5,Data-Science
2,3,4,8,0,2,6,1,0,3,5,6,1,8,9,10,7,5,7,Data-Analytics
3,1,3,6,6,1,4,8,10,10,0,4,5,0,4,4,5,4,5,Back-End
10,7,10,5,6,8,6,2,4,1,0,0,3,2,2,3,4,6,7,Front-End
7,6,2,9,10,8,9,6,6,1,3,5,5,5,0,6,3,0,2,Front-End
1,3,6,7,0,1,6,8,9,7,4,3,1,5,3,4,3,3,7,Back-End
8,5,3,2,2,2,6,9,10,8,2,0,0,2,0,3,0,4,0,Back-End
4,0,5,4,6,7,3,10,7,7,7,5,6,0,4,4,5,2,7,Back-End
4,8,6,3,6,3,1,3,2,6,4,1,7,9,9,10,5,4,0,Data-Analytics
9,4,2,8,4,2,7,9,8,8,7,6,3,4,7,4,2,0,0,Back-End
8,3,10,6,0,7,1,7,10,9,6,4,2,2,6,5,7,3,2,Back-End
9,2,6,10,7,6,3,9,8,7,2,3,3,5,4,7,3,0,5,Back-End
5,2,4,6,6,7,9,1,3,3,1,2,6,0,1,7,2,6,4,Front-End
10,7,10,6,7,7,6,3,5,2,1,7,6,7,0,3,1,7,3,Front-End
2,4,6,6,2,4,4,10,8,9,1,4,5,6,6,0,0,5,2,Back-End
7,1,3,9,7,5,7,8,9,10,6,7,0,0,4,3,3,6,1,Back-End
6,0,10,7,6,0,2,10,8,8,0,0,5,7,0,3,5,4,0,Back-End
3,8,1,2,4,0,2,6,6,4,7,2,6,10,9,7,3,7,0,Data-Analytics
3,10,3,1,3,1,3,1,3,7,1,1,4,7,10,9,6,3,2,Data-Analytics
7,10,4,9,3,4,6,5,6,2,0,6,0,7,8,9,5,6,4,Data-Analytics
0,1,2,1,7,10,10,5,0,2,7,3,2,3,3,5,5,1,3,Front-End
3,2,9,2,2,0,1,1,4,1,2,3,1,5,2,4,7,7,7,Systems
7,9,9,10,6,7,9,5,0,5,7,7,0,2,6,6,3,3,5,Front-End
8,3,5,8,6,7,1,2,3,1,9,7,8,4,0,3,7,5,1,Data-Science
1,5,3,4,7,6,7,10,10,8,1,1,7,4,2,2,5,6,0,Back-End
9,0,3,2,4,3,7,7,5,6,8,7,9,6,1,1,4,7,3,Data-Science
0,7,4,8,7,0,6,2,2,4,7,7,10,0,2,0,2,1,1,Data-Science
4,9,2,8,4,5,6,0,2,3,6,5,4,10,9,7,5,6,2,Data-Analytics
4,9,9,10,7,1,2,2,6,0,2,3,6,8,7,7,0,3,1,Data-Analytics
6,4,2,2,7,7,5,10,9,8,0,0,6,2,6,6,1,4,4,Back-End
2,5,6,10,4,4,7,8,10,9,2,6,6,7,6,3,3,0,3,Back-End
8,10,3,5,3,3,4,2,6,4,9,7,7,4,3,7,1,6,3,Data-Science
7,4,4,4,4,1,1,8,10,7,7,0,7,3,4,2,7,5,2,Back-End
5,9,3,3,8,7,7,3,2,3,1,1,7,1,2,0,2,3,7,Front-End
8,1,4,8,10,7,8,4,4,5,1,5,0,6,6,5,2,1,1,Front-End
5,6,7,8,6,3,6,0,6,7,7,1,4,8,8,8,6,2,6,Data-Analytics
4,3,9,10,3,4,5,9,10,8,7,3,6,0,5,0,1,6,3,Back-End
5,7,3,9,8,7,8,0,3,0,5,1,5,5,0,2,5,0,2,Front-End
2,0,2,10,9,7,6,0,6,0,5,2,5,1,5,6,4,0,0,Front-End
6,9,6,4,0,2,0,5,2,5,4,3,7,9,7,8,0,3,2,Data-Analytics
3,8,6,8,1,0,4,1,1,5,8,9,10,2,1,7,7,2,7,Data-Science
2,5,1,7,8,9,7,2,2,2,5,0,4,1,5,7,3,1,4,Front-End
3,6,1,10,6,10,6,1,4,4,2,6,6,2,6,4,5,4,4,Front-End
1,0,6,6,1,2,3,7,8,7,0,6,3,1,5,6,6,1,0,Back-End
9,3,4,0,3,6,6,1,1,4,1,5,6,3,5,3,9,8,7,Systems
0,4,7,1,3,0,2,9,10,10,5,2,2,2,0,6,0,6,4,Back-End
8,8,0,3,3,0,7,10,8,8,0,5,6,3,4,0,6,4,7,Back-End
10,10,9,5,5,1,7,5,0,7,4,4,2,10,8,10,5,0,2,Data-Analytics
9,0,6,9,6,3,1,4,5,2,7,10,9,7,5,6,4,2,6,Data-Science
2,1,7,6,7,4,6,8,9,8,2,2,7,5,4,7,0,4,0,Back-End
8,5,7,10,4,7,6,5,7,3,0,3,6,7,8,8,3,5,7,Data-Analytics
9,5,2,9,2,0,5,9,10,7,6,2,1,1,4,0,2,2,7,Back-End
3,3,0,2,3,0,1,4,7,2,9,10,8,7,3,6,6,0,3,Data-Science
2,1,4,7,2,2,1,4,1,7,8,8,8,0,2,3,2,5,2,Data-Science
3,10,2,7,8,9,6,0,2,4,3,1,0,7,0,3,1,4,2,Front-End
4,1,6,3,4,1,5,4,3,7,7,6,6,0,7,6,7,10,9,Systems
8,2,6,7,5,5,4,5,3,2,7,6,1,2,2,7,7,8,9,Systems
5,4,0,8,4,0,4,7,10,8,4,1,1,7,3,4,7,0,4,Back-End
4,2,4,0,1,7,4,4,7,0,3,7,7,7,8,8,1,0,7,Data-Analytics
4,3,2,5,7,0,2,3,2,0,10,7,9,5,6,1,6,6,4,Data-Science
9,8,0,10,3,0,5,7,9,8,1,4,3,4,4,1,1,0,0,Back-End
8,7,0,1,0,4,0,1,0,3,4,1,2,9,10,8,3,5,2,Data-Analytics
3,0,2,8,8,10,8,1,3,5,6,0,4,2,1,2,5,5,1,Front-End
2,7,9,8,9,10,7,0,6,7,7,2,7,1,2,4,5,2,0,Front-End
9,10,4,2,9,8,8,1,3,7,6,4,0,3,6,7,0,1,2,Front-End
1,1,1,7,7,1,7,0,5,3,6,7,2,10,9,8,1,3,0,Data-Analytics
7,4,5,1,10,9,6,0,1,7,5,7,2,4,5,6,1,7,4,Front-End
8,3,1,0,5,4,2,9,10,10,3,7,6,7,6,1,3,2,4,Back-End
10,1,0,2,2,4,3,10,10,10,3,3,4,1,1,5,5,3,4,Back-End
1,0,1,0,7,4,4,4,0,1,8,7,8,6,4,1,1,1,6,Data-Science
6,5,10,1,0,6,1,1,5,1,9,10,8,7,3,3,7,2,7,Data-Science
1,9,3,0,6,6,4,1,6,6,8,8,9,5,2,2,6,5,2,Data-Science
3,0,10,3,6,8,6,4,0,4,0,3,2,6,1,7,3,0,1,Front-End
10,10,9,7,4,3,6,9,8,7,1,7,6,7,4,5,2,2,2,Back-End
2,0,8,6,4,5,6,6,3,1,9,8,9,5,6,0,4,5,6,Data-Science
0,10,10,6,5,4,6,8,10,9,6,3,5,0,2,1,1,1,4,Back-End
1,9,1,5,8,6,9,3,4,5,2,4,1,1,3,0,1,4,3,Front-End
0,3,6,8,0,3,6,8,10,7,0,1,0,2,6,1,3,5,3,Back-End
1,5,9,8,2,1,2,6,0,1,8,8,9,4,2,2,0,3,6,Data-Science
8,0,8,2,8,8,10,2,6,6,1,0,2,2,3,4,1,4,7,Front-End
0,9,1,6,6,7,5,8,8,8,6,7,1,5,1,6,2,3,6,Back-End
10,4,3,2,9,7,7,0,4,3,2,7,2,2,5,7,0,1,3,Front-End
3,10,10,0,7,10,9,6,0,0,0,2,2,1,5,2,6,5,4,Front-End
9,0,5,10,4,1,6,7,3,1,2,4,7,8,10,9,5,3,0,Data-Analytics
7,1,2,2,1,7,5,2,0,6,5,5,3,1,5,4,7,9,7,Systems
5,8,1,8,5,5,3,9,9,10,4,7,5,0,0,0,1,0,3,Back-End
3,7,9,5,9,8,7,4,6,2,6,2,7,6,5,7,1,2,5,Front-End
7,10,6,7,0,0,2,8,9,10,7,3,0,4,6,2,3,6,6,Back-End
8,3,9,9,0,0,1,3,3,0,9,10,9,3,3,3,1,7,5,Data-Science
5,0,1,9,1,5,7,10,9,10,2,4,2,0,1,2,1,2,4,Back-End
7,5,9,2,5,2,0,2,7,2,3,0,2,8,10,7,5,6,1,Data-Analytics
3,7,5,3,6,2,1,6,2,3,6,6,3,9,7,10,0,5,1,Data-Analytics
0,8,10,5,9,9,6,4,4,5,6,3,7,0,7,3,6,6,4,Front-End
8,7,6,7,0,4,0,6,3,4,9,9,7,0,3,3,0,6,4,Data-Science
4,7,5,9,9,8,8,4,5,4,6,6,4,5,0,2,1,2,7,Front-End
2,6,0,7,1,4,0,1,6,7,0,7,2,6,0,0,9,7,10,Systems
6,1,10,2,4,7,6,7,4,6,9,10,10,5,1,7,1,3,4,Data-Science
4,0,7,1,2,0,6,0,0,1,10,9,7,5,1,7,1,5,6,Data-Science
0,10,8,3,0,0,4,6,5,5,10,7,8,3,1,6,3,4,3,Data-Science
9,0,7,0,4,3,4,1,3,5,9,10,7,3,4,3,2,4,6,Data-Science
3,5,5,3,3,6,1,1,4,1,2,3,4,7,6,3,9,8,8,Systems
9,10,9,8,0,0,2,1,6,0,10,10,8,6,4,2,2,5,3,Data-Science
7,9,5,1,8,7,8,4,7,0,0,1,5,7,3,1,3,5,5,Front-End
4,4,2,6,6,7,6,9,7,8,1,1,5,5,6,6,7,7,6,Back-End
4,3,6,5,1,4,1,0,6,2,6,0,2,6,1,2,9,9,10,Systems
0,2,9,8,2,2,3,7,7,9,1,2,7,2,4,5,1,6,1,Back-End
6,3,4,9,7,6,6,7,0,6,6,6,7,9,7,8,4,4,5,Data-Analytics
3,8,10,5,0,7,4,1,1,3,4,2,3,2,5,0,8,9,8,Systems
5,6,8,7,4,2,1,10,9,7,6,7,2,0,4,7,5,0,1,Back-End
1,9,0,9,1,1,1,4,0,3,1,5,3,7,2,7,8,10,8,Systems
0,3,8,5,4,2,4,1,3,6,5,0,2,7,8,10,2,5,5,Data-Analytics
10,4,3,1,8,7,9,2,2,0,2,7,7,3,3,2,2,0,6,Front-End
0,2,3,3,1,1,5,4,3,3,8,10,9,6,3,7,1,3,7,Data-Science
0,0,5,8,7,4,1,10,8,7,2,6,6,2,5,6,5,1,6,Back-End
6,8,6,9,5,3,7,10,8,7,3,1,5,7,6,2,2,6,6,Back-End
1,4,7,2,5,6,6,7,0,7,9,7,8,2,5,6,4,0,4,Data-Science
4,9,8,1,5,1,6,6,3,7,9,7,9,1,1,5,0,4,4,Data-Science
10,5,10,3,6,1,4,7,0,5,4,5,4,6,6,7,9,9,7,Systems
7,2,0,4,0,0,6,7,8,7,6,0,3,3,4,4,0,5,6,Back-End
0,9,3,0,10,8,6,7,4,4,4,6,1,7,7,1,3,6,7,Front-End
2,5,5,1,4,4,6,10,9,9,0,7,3,6,2,2,4,5,2,Back-End
5,1,5,8,0,4,5,1,7,4,7,8,9,0,0,2,3,4,2,Data-Science
10,8,4,1,2,4,7,5,5,7,1,6,2,3,5,0,8,7,7,Systems
5,7,9,3,1,3,4,2,3,6,6,0,6,7,10,10,5,6,6,Data-Analytics
9,4,6,0,3,6,6,8,8,8,1,1,7,5,3,7,5,3,6,Back-End
8,0,6,6,7,5,2,7,6,5,6,7,7,10,7,7,1,4,6,Data-Analytics
0,7,3,3,8,8,6,2,6,6,7,6,0,1,3,7,7,2,7,Front-End
0,5,4,6,3,2,5,0,5,2,0,6,0,7,1,5,7,8,9,Systems
9,6,10,10,1,6,2,8,9,10,6,4,5,0,1,5,1,4,5,Back-End
5,10,1,9,7,2,4,5,2,7,8,7,10,1,4,7,3,1,7,Data-Science
6,9,6,10,3,0,1,5,4,2,4,4,0,9,7,8,0,5,6,Data-Analytics
9,10,9,4,7,6,1,10,7,7,1,3,7,1,6,5,0,0,0,Back-End
8,0,1,9,6,4,0,6,5,1,9,7,9,2,1,0,7,4,7,Data-Science
5,2,0,5,5,2,5,2,7,5,7,5,3,9,8,7,1,4,6,Data-Analytics
3,4,5,9,2,6,0,7,7,9,7,7,5,4,7,4,0,2,4,Back-End
1,1,6,5,2,6,3,3,3,2,1,6,4,9,9,10,4,2,7,Data-Analytics
4,7,8,9,5,1,3,6,4,1,0,3,2,7,7,8,7,0,7,Data-Analytics
7,9,9,1,4,2,3,2,0,5,6,4,2,10,7,8,5,6,0,Data-Analytics
0,9,5,1,3,7,0,7,1,6,4,4,1,3,1,7,9,8,10,Systems
2,1,8,8,0,6,7,3,6,1,6,6,1,7,9,7,6,5,5,Data-Analytics
3,0,7,0,7,10,7,1,3,3,4,5,5,5,2,3,7,3,4,Front-End
1,8,5,10,6,1,1,3,2,6,5,7,5,0,1,7,9,10,10,Systems
4,2,1,0,2,2,2,4,2,3,2,4,3,9,10,7,2,2,4,Data-Analytics
2,9,4,6,2,3,0,7,7,7,4,6,7,0,5,2,1,7,2,Back-End
5,0,0,6,5,1,6,4,4,0,7,10,7,4,0,4,5,7,3,Data-Science
3,10,5,9,3,0,6,2,4,7,4,5,7,4,3,2,10,10,8,Systems
5,9,8,3,6,10,8,4,3,4,6,5,3,7,1,5,5,6,2,Front-End
4,5,2,9,6,1,7,3,5,2,9,8,7,5,3,3,1,4,3,Data-Science
8,0,9,0,4,3,6,3,3,4,8,10,7,3,1,2,4,2,5,Data-Science
2,8,7,10,8,8,8,4,1,7,0,4,6,4,4,0,7,2,4,Front-End
4,0,1,10,1,7,1,3,6,0,10,10,8,1,5,5,4,2,0,Data-Science
6,4,1,8,8,8,9,5,7,3,3,5,1,6,6,4,4,3,6,Front-End
8,6,10,3,4,2,2,5,6,0,9,10,7,6,7,5,5,3,6,Data-Science
0,7,3,3,1,6,1,5,2,2,8,7,7,6,4,0,0,1,7,Data-Science
3,8,7,3,6,6,5,7,8,8,4,3,0,0,7,4,6,4,2,Back-End
7,0,4,9,3,0,2,5,6,5,6,6,7,1,4,7,9,10,8,Systems
10,9,9,0,7,2,7,1,7,0,7,8,9,1,0,4,3,4,7,Data-Science
8,6,6,6,4,3,7,2,1,6,9,9,9,1,0,7,0,0,3,Data-Science
0,9,3,2,2,3,1,6,4,1,0,5,7,9,10,10,2,1,3,Data-Analytics
6,8,0,6,2,2,0,8,10,8,6,5,5,2,4,7,5,7,0,Back-End
3,5,6,2,1,6,1,10,10,7,6,0,4,4,5,1,6,3,2,Back-End
6,1,1,3,7,10,9,6,3,4,3,4,1,5,6,0,1,0,7,Front-End
6,4,10,8,2,1,3,1,2,3,5,6,4,4,4,0,10,10,8,Systems
10,5,3,0,1,7,0,5,0,0,10,10,8,0,6,1,5,6,3,Data-Science
2,1,0,9,7,3,7,7,8,9,2,2,3,0,2,2,2,3,7,Back-End
7,0,0,0,4,4,5,6,4,4,9,7,7,0,1,4,3,4,0,Data-Science
7,5,1,4,1,0,3,2,0,5,9,10,8,1,2,7,2,3,7,Data-Science
5,6,7,3,0,5,0,7,1,5,5,1,0,10,7,7,7,7,0,Data-Analytics
9,1,0,2,4,2,4,1,6,6,6,6,1,7,7,4,8,7,7,Systems
8,5,9,6,9,6,9,4,6,4,5,1,5,4,1,0,4,7,5,Front-End
2,9,3,5,1,0,1,7,8,8,1,4,6,3,3,2,5,7,1,Back-End
0,3,6,2,10,6,10,1,1,6,5,4,1,2,0,3,5,4,5,Front-End
7,4,2,5,3,4,4,7,7,10,7,2,0,2,1,3,4,3,2,Back-End
9,2,0,0,0,6,3,4,2,7,4,0,0,0,0,6,8,10,8,Systems
10,6,5,10,7,10,9,6,7,5,3,6,7,0,0,0,5,7,4,Front-End
6,10,6,0,3,7,5,3,3,4,6,3,1,2,0,4,8,8,8,Systems
4,6,3,6,7,7,5,0,5,2,9,9,10,5,5,7,2,3,1,Data-Science
